Transcript_ID	Transcript_ID	Gene_ID	Description	IO_Read_Count	IX_Read_Count	NO_Read_Count	NX_Read_Count	IO_FPKM	IX_FPKM	NO_FPKM	NX_FPKM
Os01g0511000	Os01t0511000-01	.	.	24	41	4	18	17.283527	12.825433	2.266291	2.422033
Os05g0511000	Os05t0511000-01,Os05t0511000-02	.	.	28	98	61	231	20.122711	34.687414	34.014858	35.072785
Os05g0511050	Os05t0511050-00	.	.	0	2	6	23	0.0	0.697025	3.770837	3.289521
Os01g0511100	Os01t0511100-01	.	.	97	379	484	2203	97.688484	166.504364	384.884735	408.704376
Os02g0511100	Os02t0511100-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os07g0511100	Os07t0511100-00	.	.	6	8	0	12	5.74502	3.541157	0.0	2.348806
Os05g0511133	Os05t0511133-00	.	.	0	0	4	0	0.0	0.0	48.181736	0.0
Os09g0511200	Os09t0511200-00	.	.	0	2	3	5	0.0	1.059248	2.187156	1.020746
Os12g0511200	Os12t0511200-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os01g0511200	Os01t0511200-01	.	.	16	79	31	77	11.328275	24.180338	17.251253	9.930708
Os04g0511200	Os04t0511200-01	.	.	112	522	516	2518	112.446014	227.911667	407.856262	464.894958
Os08g0511200	Os08t0511200-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os10g0511200	Os10t0511200-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os07g0511201	Os07t0511201-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os05g0511216	Os05t0511216-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os05g0511300	Os05t0511300-01	.	.	21	78	40	143	10.669272	17.659103	16.406591	13.655318
Os10g0511300	Os10t0511300-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os09g0511300	Os09t0511300-00	.	.	0	0	2	0	0.0	0.0	1.708215	0.0
Os12g0511300	Os12t0511300-01,Os12t0511300-02,Os12t0511300-03	.	.	28	12	2	56	5.532345	1.00117	0.308553	2.023885
Os01g0511300	Os01t0511300-01	.	.	36	56	22	156	24.192446	16.736307	11.89151	19.622942
Os07g0511301	Os07t0511301-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os05g0511400	Os05t0511400-01	.	.	71	123	97	348	31.35401	23.573332	33.795246	28.256622
Os10g0511400	Os10t0511400-01	.	.	51	103	87	245	26.833445	23.33777	35.53603	23.579481
Os04g0511400	Os04t0511400-01,Os04t0511400-02	.	.	0	0	0	2	0.0	0.0	0.0	0.155584
Os12g0511400	Os12t0511400-01,Os12t0511400-02	.	.	10	56	24	128	2.153593	5.200606	4.049044	5.030198
Os01g0511400	Os01t0511400-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os02g0511400	Os02t0511400-01	.	.	0	0	8	19	0.0	0.0	4.995887	2.714397
Os07g0511400	Os07t0511400-01	.	.	1	0	0	0	1.132219	0.0	0.0	0.0
Os08g0511400	Os08t0511400-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os12g0511500	Os12t0511500-01	.	.	18	0	0	1	6.606772	0.0	0.0	0.02076
Os09g0511500	Os09t0511500-01	.	.	23	73	57	193	14.030887	19.759949	27.495613	22.004789
Os08g0511500	Os08t0511500-01	.	.	0	6	13	27	0.0	1.85869	6.736857	3.463172
Os04g0511500	Os04t0511500-00	.	.	0	0	0	4	0.0	0.0	0.0	1.275966
Os07g0511500	Os07t0511500-01,Os07t0511500-02	.	.	0	3	0	7	0.0	0.375545	0.0	0.501825
Os05g0511500	Os05t0511500-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os02g0511500	Os02t0511500-01	.	.	13	47	27	133	10.240798	16.111887	16.337042	19.244432
Os02g0511600	Os02t0511600-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os01g0511600	Os01t0511600-01,Os01t0511600-02	.	.	28	102	36	218	10.749896	16.953711	29.84391	27.929242
Os12g0511600	Os12t0511600-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os08g0511600	Os08t0511600-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os04g0511600	Os04t0511600-01,Os04t0511600-02	.	.	97	235	71	498	35.179399	35.080158	20.163602	32.63642
Os10g0511600	Os10t0511600-01	.	.	39	63	51	92	19.524876	13.574295	19.935774	8.443254
Os09g0511600	Os09t0511600-01,Os09t0511600-02,Os09t0511600-03,Os09t0511600-04	.	.	331	1108	322	2558	169.176451	251.854254	130.625382	245.714254
Os05g0511700	Os05t0511700-01	.	.	0	0	0	8	0.0	0.0	0.0	1.126807
Os09g0511700	Os09t0511700-01	.	.	180	585	423	1643	88.401947	124.610641	162.965179	147.741608
Os08g0511700	Os08t0511700-00	.	.	21	123	50	210	12.119577	32.097633	23.672541	23.198803
Os01g0511700	Os01t0511700-01	.	.	2	10	2	10	1.546318	3.026918	1.211669	1.314465
Os04g0511700	Os04t0511700-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os12g0511750	Os12t0511750-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os01g0511800	Os01t0511800-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os10g0511800	Os10t0511800-00	.	.	5	27	7	77	6.422817	18.748787	8.246829	22.460587
Os05g0511800	Os05t0511800-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os02g0511800	Os02t0511800-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os08g0511800	Os08t0511800-01	.	.	0	0	0	15	0.0	0.0	0.0	3.437698
Os08g0511900	Os08t0511900-01	.	.	40	142	113	585	24.559797	37.789677	54.143822	65.872353
Os09g0511900	Os09t0511900-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os10g0511900	Os10t0511900-01	.	.	22	115	71	325	13.96383	32.066311	35.812431	38.283535
Os12g0511900	Os12t0511900-00	.	.	0	0	0	7	0.0	0.0	0.0	0.334737
Os07g0511900	Os07t0511900-01	.	.	60	207	112	613	33.010532	50.004734	48.611156	62.530758
Os02g0511900	Os02t0511900-00	.	.	0	0	0	7	0.0	0.0	0.0	0.633819
Os02g0511901	Os02t0511901-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os09g0512000	Os09t0512000-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os02g0512000	Os02t0512000-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os05g0512000	Os05t0512000-01	.	.	0	0	0	3	0.0	0.0	0.0	0.11991
Os11g0512000	Os11t0512000-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os12g0512000	Os12t0512000-01	.	.	0	0	0	17	0.0	0.0	0.0	2.385737
Os07g0512000	Os07t0512000-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os10g0512001	Os10t0512001-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os05g0512050	Os05t0512050-00	.	.	3	0	0	0	3.654487	0.0	0.0	0.0
Os09g0512066	Os09t0512066-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os08g0512100	Os08t0512100-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os12g0512100	Os12t0512100-01	.	.	61	164	217	594	32.331306	38.154194	91.296722	58.292439
Os07g0512100	Os07t0512100-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os11g0512100	Os11t0512100-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os01g0512100	Os01t0512100-01	.	.	16	49	26	123	10.248042	13.335135	12.968028	14.338289
Os10g0512100	Os10t0512100-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os05g0512100	Os05t0512100-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os12g0512150	Os12t0512150-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os07g0512150	Os07t0512150-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os05g0512200	Os05t0512200-01	.	.	35	112	14	94	21.897518	30.413885	6.55789	10.699509
Os04g0512200	Os04t0512200-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os11g0512200	Os11t0512200-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os07g0512200	Os07t0512200-01	.	.	167	380	239	1021	182.560547	180.578659	205.290436	205.081024
Os02g0512200	Os02t0512200-01	.	.	6	0	3	12	11.042035	0.0	2.88412	4.024728
Os01g0512200	Os01t0512200-01,Os01t0512200-02	.	.	18	70	24	164	5.99189	10.004166	6.255022	9.96253
Os09g0512200	Os09t0512200-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os08g0512200	Os08t0512200-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os12g0512200	Os12t0512200-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os04g0512225	Os04t0512225-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os04g0512250	Os04t0512250-01	.	.	5	0	0	0	1.041929	0.0	0.0	0.0
Os07g0512250	Os07t0512250-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os04g0512300	Os04t0512300-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os08g0512300	Os08t0512300-01	.	.	11	39	20	42	8.338245	12.629459	11.796836	5.818615
Os02g0512300	Os02t0512300-01	.	.	0	9	0	12	0.0	2.228812	0.0	1.264136
Os05g0512301	Os05t0512301-00	.	.	0	0	0	3	0.0	0.0	0.0	0.490718
Os02g0512400	Os02t0512400-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os12g0512400	Os12t0512400-01,Os12t0512400-02	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os01g0512400	Os01t0512400-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os08g0512400	Os08t0512400-01,Os08t0512400-02	.	.	87	183	131	629	59.243031	56.779112	73.956098	83.28651
Os05g0512400	Os05t0512400-01	.	.	0	40	8	0	0.0	10.761428	3.918436	0.0
Os04g0512400	Os04t0512400-01	.	.	10	6	6	20	4.344342	1.128532	1.969513	1.592664
Os10g0512400	Os10t0512400-01	.	.	146	14	81	26	72.680412	3.033319	31.584711	2.359182
Os10g0512450	Os10t0512450-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os10g0512500	Os10t0512500-01,Os10t0512500-02	.	.	5	7	4	33	4.114446	1.371713	1.42018	4.974616
Os08g0512500	Os08t0512500-01	.	.	24	178	24	292	23.95834	77.377937	18.554001	53.698616
Os04g0512500	Os04t0512500-01	.	.	4	4	2	16	5.82347	2.509623	2.281586	4.014149
Os05g0512500	Os05t0512500-01	.	.	8	21	7	30	11.418948	13.103276	7.112212	8.113315
Os11g0512600	Os11t0512600-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os08g0512600	Os08t0512600-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os05g0512600	Os05t0512600-01	.	.	0	5	0	5	0.0	1.782356	0.0	0.901508
Os01g0512700	Os01t0512700-00	.	.	0	4	0	0	0.0	2.054668	0.0	0.0
Os10g0512700	Os10t0512700-01	.	.	0	22	16	51	0.0	6.227527	8.206402	6.016596
Os08g0512700	Os08t0512700-01	.	.	0	9	0	26	0.0	1.862299	0.0	2.358749
Os09g0512700	Os09t0512700-01	.	.	5	22	13	61	2.636352	6.276995	6.197402	7.314342
Os12g0512700	Os12t0512700-01	.	.	0	6	0	2	0.0	1.01317	0.0	0.141879
Os12g0512800	Os12t0512800-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os01g0512800	Os01t0512800-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os11g0512800	Os11t0512800-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os10g0512800	Os10t0512800-01	.	.	9	6	6	23	2.271807	0.737926	1.33291	1.151355
Os09g0512800	Os09t0512800-00	.	.	0	17	12	85	0.0	7.498437	10.158236	16.779083
Os08g0512801	Os08t0512801-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os08g0512900	Os08t0512900-01	.	.	0	15	0	23	0.0	7.627023	0.0	5.167154
Os09g0512900	Os09t0512900-01,Os09t0512900-02,Os09t0512900-03	.	.	49	129	80	421	51.170456	54.624922	57.944147	71.903807
Os04g0512900	Os04t0512900-01	.	.	22	13	0	12	9.572511	2.357908	0.0	0.994672
Os09g0512950	Os09t0512950-01	.	.	0	17	17	93	0.0	2.440545	4.647004	5.930734
Os11g0513000	Os11t0513000-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os04g0513000	Os04t0513000-01	.	.	0	8	2	29	0.0	5.127602	2.412632	8.156746
Os09g0513000	Os09t0513000-01	.	.	56	232	174	637	40.89423	73.917809	100.411636	85.79425
Os07g0513000	Os07t0513000-01,Os07t0513000-02	.	.	570	2300	253	3245	402.753418	704.212341	140.017456	419.490565
Os08g0513000	Os08t0513000-01	.	.	17	140	70	332	12.50476	45.256752	41.173916	45.598618
Os02g0513000	Os02t0513000-01	.	.	36	80	42	205	17.275444	17.04311	16.223425	18.409809
Os06g0513050	Os06t0513050-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os08g0513051	Os08t0513051-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os02g0513100	Os02t0513100-01	.	.	0	18	22	157	0.0	5.076368	11.5209	19.191969
Os09g0513100	Os09t0513100-01,Os09t0513100-02	.	.	18	94	89	610	8.220022	20.307465	41.18396	88.845665
Os07g0513100	Os07t0513100-01	.	.	0	26	8	83	0.0	3.793097	2.11343	5.102545
Os04g0513100	Os04t0513100-01	.	.	0	8	2	24	0.0	1.792786	0.835804	2.305665
Os01g0513100	Os01t0513100-01	.	.	18	34	22	60	22.565948	18.776838	22.352379	14.204934
Os05g0513100	Os05t0513100-01	.	.	24	44	14	16	16.277512	12.832132	7.43486	1.988396
Os08g0513100	Os08t0513100-01	.	.	0	6	2	5	0.0	5.243838	2.724138	1.475943
Os07g0513150	Os07t0513150-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os10g0513200	Os10t0513200-01	.	.	16	12	0	0	7.283079	2.214433	0.0	0.0
Os09g0513200	Os09t0513200-00	.	.	0	0	0	2	0.0	0.0	0.0	0.30492
Os07g0513200	Os07t0513200-01,Os07t0513200-02,Os07t0513200-03	.	.	0	2	4	6	0.0	0.256297	1.521057	0.352606
Os01g0513200	Os01t0513200-01	.	.	16	31	16	43	4.443522	3.777726	3.525524	2.192969
Os05g0513200	Os05t0513200-00	.	.	0	0	14	13	0.0	0.0	9.376328	1.875402
Os04g0513200	Os04t0513200-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os10g0513300	Os10t0513300-01,Os10t0513300-02	.	.	18	88	48	344	29.55814	19.457964	22.863271	31.745002
Os05g0513300	Os05t0513300-00	.	.	9	34	17	43	10.051088	18.489725	16.667978	9.801019
Os08g0513300	Os08t0513300-01,Os08t0513300-02	.	.	44	3	20	46	30.134699	0.596862	11.00382	5.70415
Os04g0513301	Os04t0513301-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os05g0513350	Os05t0513350-00	.	.	10	7	5	36	24.695406	7.48157	9.397342	17.34824
Os04g0513400	Os04t0513400-01,Os04t0513400-02	.	.	271	256	563	830	125.625309	51.824114	214.970772	72.815451
Os05g0513400	Os05t0513400-01,Os05t0513400-02	.	.	27	65	44	344	14.346145	15.74347	19.432647	37.649334
Os07g0513400	Os07t0513400-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os10g0513400	Os10t0513400-00	.	.	0	17	16	53	0.0	4.424858	7.90668	6.071473
Os02g0513400	Os02t0513400-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os01g0513400	Os01t0513400-01	.	.	117	356	259	909	63.98827	84.214355	110.798515	90.905624
Os09g0513400	Os09t0513400-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os05g0513450	Os05t0513450-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os05g0513500	Os05t0513500-01	.	.	0	0	2	8	0.0	0.0	3.405774	3.045187
Os11g0513500	Os11t0513500-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os01g0513500	Os01t0513500-01	.	.	2	0	8	6	1.366286	0.0	4.325223	0.756969
Os09g0513500	Os09t0513500-00	.	.	0	22	0	33	0.0	11.207754	0.0	7.214168
Os04g0513550	Os04t0513550-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os08g0513600	Os08t0513600-01	.	.	2	10	10	36	5.889087	12.222319	22.890188	19.233404
Os07g0513600	Os07t0513600-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os05g0513600	Os05t0513600-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os09g0513600	Os09t0513600-01	.	.	37	92	53	387	13.9194	15.317897	15.826846	27.318043
Os01g0513700	Os01t0513700-01,Os01t0513700-02	.	.	0	34	18	96	0.0	17.741862	16.882191	21.273906
Os09g0513700	Os09t0513700-01,Os09t0513700-02	.	.	15	39	21	65	9.989343	11.770397	11.374713	8.437378
Os02g0513700	Os02t0513700-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os05g0513700	Os05t0513700-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os08g0513700	Os08t0513700-01	.	.	191	429	301	1487	87.555626	85.353935	108.321953	124.85202
Os04g0513700	Os04t0513700-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os11g0513700	Os11t0513700-01	.	.	8	2	0	0	4.181252	0.452718	0.0	0.0
Os06g0513781	Os06t0513781-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os01g0513800	Os01t0513800-01	.	.	0	19	28	58	0.0	6.381039	16.442192	8.176163
Os04g0513800	Os04t0513800-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os05g0513800	Os05t0513800-01,Os05t0513800-02	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os02g0513800	Os02t0513800-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os09g0513800	Os09t0513800-01	.	.	36	52	32	130	16.179096	10.100733	11.219021	10.680455
Os12g0513800	Os12t0513800-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os01g0513850	Os01t0513850-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os09g0513850	Os09t0513850-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os06g0513862	Os06t0513862-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os09g0513900	Os09t0513900-01	.	.	0	9	0	10	0.0	6.16884	0.0	2.728948
Os05g0513900	Os05t0513900-01,Os05t0513900-02	.	.	0	10	0	0	0.0	4.823093	0.0	0.0
Os11g0513900	Os11t0513900-01	.	.	8	19	0	6	2.250041	2.195293	0.0	0.283965
Os04g0513900	Os04t0513900-01	.	.	14	50	30	239	15.861943	24.570137	26.541956	49.493004
Os01g0513900	Os01t0513900-01	.	.	0	0	5	2	0.0	0.0	1.083737	0.100155
Os10g0513900	Os10t0513900-01	.	.	42	30	10	46	24.490662	7.45806	4.481256	4.916276
Os06g0513943	Os06t0513943-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os01g0513950	Os01t0513950-00	.	.	0	0	0	1	0.0	0.0	0.0	0.429271
Os02g0513976	Os02t0513976-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os12g0514000	Os12t0514000-01	.	.	104	374	127	510	58.65723	91.255768	55.792603	52.597694
Os01g0514000	Os01t0514000-01,Os01t0514000-02	.	.	4	42	25	75	6.226743	21.948516	27.437222	20.38401
Os08g0514000	Os08t0514000-00	.	.	8	6	8	45	8.320899	2.635895	6.520115	8.430626
Os08g0514033	Os08t0514033-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os08g0514066	Os08t0514066-00	.	.	4	0	0	5	8.302705	0.0	0.0	1.698975
Os06g0514100	Os06t0514100-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os12g0514100	Os12t0514100-01	.	.	28	72	42	235	58.164944	64.519058	67.943886	89.466148
Os08g0514100	Os08t0514100-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os09g0514100	Os09t0514100-01,Os09t0514100-02	.	.	0	0	6	21	0.0	0.0	2.373024	1.869885
Os11g0514100	Os11t0514100-00	.	.	0	0	0	3	0.0	0.0	0.0	0.078511
Os02g0514150	Os02t0514150-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os04g0514150	Os04t0514150-01	.	.	0	5	0	8	0.0	0.324124	0.0	0.273345
Os09g0514200	Os09t0514200-01	.	.	0	8	0	0	0.0	1.466488	0.0	0.0
Os05g0514200	Os05t0514200-01	.	.	116	483	278	719	61.404686	110.8741	115.269745	69.698936
Os05g0514250	Os05t0514250-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os12g0514300	Os12t0514300-01,Os12t0514300-02	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os08g0514300	Os08t0514300-00	.	.	0	0	0	11	0.0	0.0	0.0	1.47748
Os09g0514300	Os09t0514300-01	.	.	0	3	8	10	0.0	0.982743	4.324834	1.253273
Os10g0514300	Os10t0514300-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os05g0514300	Os05t0514300-01,Os05t0514300-02	.	.	67	258	160	674	41.017493	71.0205	79.668469	78.324406
Os01g0514300	Os01t0514300-01	.	.	33	66	28	209	8.410868	7.482619	5.734162	10.012801
Os04g0514301	Os04t0514301-01	.	.	2	0	5	9	2.485879	0.0	4.811875	1.948678
Os02g0514326	Os02t0514326-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os05g0514350	Os05t0514350-01	.	.	2	0	0	0	5.40816	0.0	0.0	0.0
Os09g0514350	Os09t0514350-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os07g0514400	Os07t0514400-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os12g0514400	Os12t0514400-01	.	.	127	323	168	597	56.50042	62.438717	58.599277	48.762028
Os11g0514400	Os11t0514400-00	.	.	0	7	0	0	0.0	3.75181	0.0	0.0
Os05g0514400	Os05t0514400-00	.	.	39	8	0	0	26.269039	2.362521	0.0	0.0
Os04g0514400	Os04t0514400-01	.	.	30	144	26	227	22.389313	46.789242	14.998196	31.161705
Os09g0514400	Os09t0514400-01,Os09t0514400-02	.	.	40	173	46	336	31.100031	60.462152	29.26963	49.720381
Os10g0514400	Os10t0514400-01	.	.	0	0	0	1	0.0	0.0	0.0	0.167661
Os10g0514425	Os10t0514425-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os12g0514450	Os12t0514450-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os01g0514450	Os01t0514450-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os10g0514450	Os10t0514450-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os11g0514500	Os11t0514500-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os09g0514500	Os09t0514500-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os10g0514500	Os10t0514500-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os04g0514500	Os04t0514500-01,Os04t0514500-02	.	.	2	32	7	84	0.507184	4.212493	3.886621	4.801974
Os12g0514500	Os12t0514500-01,Os12t0514500-02,Os12t0514500-03	.	.	67	153	99	806	24.682522	24.71538	28.759232	56.08604
Os02g0514500	Os02t0514500-01	.	.	0	21	16	47	0.0	8.646585	11.799423	8.132632
Os05g0514500	Os05t0514500-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os10g0514550	Os10t0514550-00	.	.	0	6	0	0	0.0	1.794126	0.0	0.0
Os07g0514550	Os07t0514550-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os12g0514550	Os12t0514550-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os09g0514550	Os09t0514550-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os10g0514600	Os10t0514600-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os05g0514600	Os05t0514600-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os04g0514600	Os04t0514600-00	.	.	54	26	22	154	19.440775	3.940055	6.168182	10.096395
Os08g0514600	Os08t0514600-00	.	.	8	0	0	0	8.70752	0.0	0.0	0.0
Os09g0514600	Os09t0514600-00	.	.	18	50	24	105	25.49683	31.111385	26.292702	27.581984
Os12g0514600	Os12t0514600-01	.	.	26	26	12	76	28.987936	12.491421	10.314171	15.626819
Os01g0514600	Os01t0514600-01	.	.	5	0	0	0	1.648759	0.0	0.0	0.0
Os06g0514700	Os06t0514700-01	.	.	62	163	35	129	28.639975	32.78384	12.491327	10.894691
Os11g0514700	Os11t0514700-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os01g0514700	Os01t0514700-01	.	.	0	0	0	2	0.0	0.0	0.0	0.146127
Os10g0514700	Os10t0514700-00	.	.	6	0	0	0	3.700222	0.0	0.0	0.0
Os09g0514700	Os09t0514700-01	.	.	4	9	5	83	1.764519	1.720616	1.73192	6.668897
Os02g0514700	Os02t0514700-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os05g0514701	Os05t0514701-00	.	.	0	2	0	0	0.0	0.527031	0.0	0.0
Os02g0514712	Os02t0514712-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os02g0514750	Os02t0514750-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os05g0514800	Os05t0514800-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os11g0514800	Os11t0514800-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os06g0514800	Os06t0514800-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os02g0514800	Os02t0514800-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os04g0514800	Os04t0514800-01	.	.	0	0	0	2	0.0	0.0	0.0	0.21191
Os01g0514850	Os01t0514850-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os11g0514900	Os11t0514900-01	.	.	0	0	0	3	0.0	0.0	0.0	1.762551
Os04g0514900	Os04t0514900-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os09g0514900	Os09t0514900-01	.	.	22	113	44	280	10.019999	22.306183	15.699465	23.282076
Os12g0514900	Os12t0514900-01	.	.	10	42	16	85	10.495108	19.005018	13.011506	16.137838
Os10g0514901	Os10t0514901-00	.	.	4	16	0	18	2.096287	4.387219	0.0	2.062269
Os07g0515000	Os07t0515000-01	.	.	0	0	4	2	0.0	0.0	7.705273	0.579863
Os08g0515000	Os08t0515000-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os11g0515000	Os11t0515000-00	.	.	0	11	0	0	0.0	3.170295	0.0	0.0
Os02g0515000	Os02t0515000-01,Os02t0515000-02	.	.	20	27	4	100	9.6654	5.826769	1.21587	9.036643
Os02g0515100	Os02t0515100-01	.	.	0	20	0	15	0.0	3.219001	0.0	1.018271
Os10g0515100	Os10t0515100-01	.	.	0	13	0	12	0.0	3.199422	0.0	1.34966
Os07g0515100	Os07t0515100-01,Os07t0515100-02	.	.	106	137	87	281	47.6119	27.554593	30.776545	23.162523
Os09g0515100	Os09t0515100-01,Os09t0515100-02	.	.	97	165	96	427	24.818546	19.338777	19.47542	20.319841
Os02g0515125	Os02t0515125-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os07g0515150	Os07t0515150-00	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os02g0515150	Os02t0515150-01	.	.	0	0	0	0	0.0	0.0	0.0	0.0
Os05g0515200	Os05t0515200-01	.	.	34	147	114	571	14.845713	27.776014	38.916195	45.548958
Os10g0515200	Os10t0515200-01	.	.	78	320	164	559	42.711994	76.226044	70.532616	56.164776
