geneID	rice_mock.rep1_count	rice_mock.rep2_count	rice_RSV.rep1_count	rice_RSV.rep2_count	rice_mock.rep1_cpm	rice_mock.rep2_cpm	rice_RSV.rep1_cpm	rice_RSV.rep2_cpm	LogFC	LogCPM	Pvalue	FDR		
LOC_Os04g03100	40	37	132	264	1.531767948	1.390098964	5.005284936	10.23673854	2.405669215	2.21262148	5.28E-07	5.88E-05		
LOC_Os02g05744	545	500	1590	1148	20.87033829	18.78512113	60.29093219	44.51430243	1.421521566	5.17809675	5.30E-07	5.88E-05		
LOC_Os08g31850	57	58	222	205	2.182769326	2.179074051	8.417979211	7.948982577	1.927667257	2.396343916	5.66E-07	6.25E-05		
LOC_Os12g41110	9	9	57	62	0.344647788	0.33813218	2.161373041	2.404082535	2.747267548	0.47353744	5.85E-07	6.42E-05		
LOC_Os01g01840	175	204	571	481	6.701484773	7.664329422	21.65164923	18.65102741	1.510129685	3.78141218	6.18E-07	6.74E-05		
LOC_Os02g50690	49	97	258	325	1.876415737	3.6443135	9.783056921	12.60204555	2.04584361	2.820921608	6.50E-07	7.06E-05		
LOC_Os01g62670	98	137	333	425	3.752831473	5.14712319	12.62696882	16.47959802	1.734689588	3.262462083	6.98E-07	7.54E-05		
LOC_Os07g18240	11	10	113	49	0.421236186	0.375702423	4.284827256	1.900000713	2.959284617	0.86457246	7.05E-07	7.58E-05		
LOC_Os07g44140	47	45	167	205	1.799827339	1.690660902	6.332443821	7.948982577	2.053269956	2.179033397	7.38E-07	7.89E-05		
LOC_Os08g04500	12141	17903	50205	37465	464.9298665	672.6200473	1903.714623	1452.725035	1.584807254	10.13407135	7.58E-07	8.06E-05		
LOC_Os01g72910	58	66	234	211	2.221063525	2.479635989	8.873005114	8.181635725	1.879746901	2.464781709	7.66E-07	8.10E-05		
LOC_Os07g04820	1	4	29	32	0.038294199	0.150280969	1.099645933	1.240816792	3.58663321	-0.499382559	8.27E-07	8.62E-05		
LOC_Os07g07920	48	27	151	204	1.838121538	1.014396541	5.725742616	7.910207052	2.274986711	2.073991315	8.27E-07	8.62E-05		
LOC_Os09g34230	168	319	776	704	6.433425382	11.98490728	29.42500841	27.29796943	1.648894398	4.238031707	8.28E-07	8.62E-05		
LOC_Os08g24770	56	79	270	218	2.144475127	2.968049139	10.23808282	8.453064399	1.891478343	2.592203468	8.85E-07	9.18E-05		
LOC_Os02g57720	2343	1723	6756	4854	89.72330756	64.73352742	256.1795836	188.2163972	1.542131209	7.228190115	9.29E-07	9.58E-05		
LOC_Os06g02019	384	626	98	167	14.7049723	23.51897166	3.716044877	6.475512636	-1.876807663	3.59530678	9.68E-07	9.93E-05		
LOC_Os03g10100	412	470	1798	898	15.77720987	17.65801386	68.17804784	34.82042124	1.641848808	5.094097247	9.79E-07	9.99E-05		
LOC_Os02g42585	36	47	125	375	1.378591153	1.765801386	4.739853159	14.54082179	2.643398347	2.514273155	1.01E-06	0.000102761		
LOC_Os03g27120	5509	5784	1842	2246	210.9627407	217.3062813	69.84647616	87.08982862	-1.423978935	7.185496919	1.07E-06	0.000108612		
LOC_Os01g72009	1061	1599	3585	3537	40.63014483	60.07481738	135.9389886	137.1490311	1.465030782	6.548428524	1.09E-06	0.000110011		
LOC_Os01g71700	6	8	64	40	0.229765192	0.300561938	2.426804818	1.551020991	2.905084598	0.266035261	1.19E-06	0.000119037		
LOC_Os02g44870	920	1057	2135	3875	35.23066281	39.71174607	80.95669196	150.2551585	1.653003949	6.265014192	1.23E-06	0.000122609		
LOC_Os03g05334	415	200	1514	823	15.89209246	7.514048453	57.40910147	31.91225688	1.944416868	4.821924523	1.24E-06	0.000122609		
LOC_Os02g16940	95	109	318	310	3.637948877	4.095156407	12.05818644	12.02041268	1.660677216	3.006802773	1.30E-06	0.00012839		
LOC_Os07g04560	29	40	131	167	1.110531762	1.502809691	4.967366111	6.475512636	2.151822221	1.846499486	1.32E-06	0.000129701		
LOC_Os04g48850	79	279	628	1299	3.025241698	10.48209759	23.81302227	50.36940667	2.492967636	4.466192785	1.40E-06	0.0001369		
LOC_Os09g37834	15	16	87	74	0.574412981	0.601123876	3.298937799	2.869388833	2.404053399	0.935575188	1.41E-06	0.000137095		
LOC_Os05g39250	76	110	258	407	2.910359102	4.132726649	9.783056921	15.78163858	1.886288039	3.044499668	1.44E-06	0.000138921		
LOC_Os07g37620	83	108	250	440	3.178418492	4.057586165	9.479706319	17.0612309	1.901426941	3.095585892	1.53E-06	0.000146133		
LOC_Os09g23560	155	130	28	35	5.935600799	4.884131494	1.061727108	1.357143367	-2.135289544	1.752585552	1.53E-06	0.000146133		
LOC_Os08g03610	150	142	12	36	5.744129806	5.334974402	0.455025903	1.395918892	-2.550733694	1.718636274	1.54E-06	0.000146133		
LOC_Os04g10000	10	5	67	43	0.382941987	0.187851211	2.540561293	1.667347565	2.882069734	0.34540045	1.55E-06	0.000146133		
LOC_Os06g04230	190	488	961	1825	7.275897754	18.33427822	36.43999109	70.7653327	2.099358489	5.062250611	1.55E-06	0.000146133		
LOC_Os05g41490	9	7	49	57	0.344647788	0.262991696	1.858022438	2.210204912	2.74739915	0.316386018	1.58E-06	0.000148784		
LOC_Os01g58320	76	79	285	228	2.910359102	2.968049139	10.8068652	8.840819646	1.760660092	2.69196594	1.62E-06	0.00015152		
LOC_Os10g09240	179	159	447	487	6.854661568	5.97366852	16.9497149	18.88368056	1.503570442	3.616165558	1.79E-06	0.000166482		
LOC_Os09g29710	76	108	397	243	2.910359102	4.057586165	15.05377363	9.422452518	1.832870774	2.988193972	1.87E-06	0.000173945		
LOC_Os08g31090	47	88	210	330	1.799827339	3.306181319	7.962953308	12.79592317	2.05062707	2.713528508	1.88E-06	0.000173945		
LOC_Os02g52150	459	628	199	179	17.57703721	23.59411214	7.54584623	6.940818933	-1.481872517	3.796475472	1.90E-06	0.000175122		
LOC_Os07g41310	24	21	107	96	0.919060769	0.788975088	4.057314304	3.722450377	2.202781528	1.292675926	1.92E-06	0.00017552		
LOC_Os03g62200	386	610	1870	1055	14.7815607	22.91784778	70.90820326	40.90817863	1.590616038	5.225682607	1.93E-06	0.000176056		
LOC_Os03g33520	6	3	33	45	0.229765192	0.112710727	1.251321234	1.744898614	3.119056105	-0.135636014	2.07E-06	0.000186792		
LOC_Os01g42190	62	57	194	226	2.37424032	2.141503809	7.356252103	8.763268597	1.856631838	2.390861332	2.07E-06	0.000186792		
LOC_Os10g20794	123	177	34	34	4.710186441	6.649932881	1.289240059	1.318367842	-2.094100717	1.825409629	2.10E-06	0.000188933		
LOC_Os08g05480	136	169	542	360	5.208011024	6.349370943	20.5520033	13.95918892	1.598887602	3.534938174	2.25E-06	0.000201256		
LOC_Os11g19864	55	137	373	353	2.106180929	5.14712319	14.14372183	13.68776024	1.966642624	3.146362333	2.34E-06	0.00020829		
LOC_Os01g62430	176	277	572	666	6.739778972	10.40695711	21.68956806	25.82449949	1.496745602	4.023278806	2.35E-06	0.00020829		
LOC_Os02g04130	85	103	246	391	3.25500689	3.869734953	9.328031018	15.16123018	1.806570317	3.000323278	2.36E-06	0.00020829		
LOC_Os02g53410	79	185	594	387	3.025241698	6.950494819	22.52378221	15.00612808	1.936120444	3.578705455	2.38E-06	0.000209691		
LOC_Os01g38110	6	3	51	29	0.229765192	0.112710727	1.933860089	1.124490218	3.144888798	-0.111460217	2.43E-06	0.000212188		
LOC_Os09g12660	195	139	568	419	7.467368747	5.222263675	21.53789276	16.24694488	1.591633236	3.667468201	2.43E-06	0.000212188		
LOC_Os04g31120	6167	6283	1711	2604	236.1603234	236.0538321	64.87911005	100.9714665	-1.483948429	7.310586437	2.48E-06	0.00021504		
LOC_Os07g11739	381	1554	4374	4991	14.59008971	58.38415648	165.8569418	193.5286441	2.333985204	6.760512076	2.53E-06	0.000218585		
LOC_Os08g04340	23	119	360	500	0.88076657	4.470858829	13.6507771	19.38776238	2.65861763	3.278424226	2.64E-06	0.000227648		
LOC_Os07g40850	65	30	150	415	2.489122916	1.127107268	5.687823791	16.09184278	2.611306755	2.692481662	2.66E-06	0.000228423		
LOC_Os02g50710	65	118	310	301	2.489122916	4.433288587	11.75483584	11.67143295	1.783459645	2.939038563	2.87E-06	0.000245157		
LOC_Os04g51040	20	29	111	102	0.765883974	1.089537026	4.208989606	3.955103526	2.155170801	1.368591385	3.04E-06	0.000258844		
LOC_Os04g10690	15	7	116	48	0.574412981	0.262991696	4.398583732	1.861225189	2.904183418	0.887454058	3.07E-06	0.000259915		
LOC_Os05g46760	36	92	238	295	1.378591153	3.456462288	9.024680415	11.43877981	2.108756595	2.68069159	3.11E-06	0.000262608		
LOC_Os11g42970	1086	1105	490	367	41.58749979	41.5151177	18.58022438	14.23061759	-1.319629243	4.852401031	3.29E-06	0.000276217		
LOC_Os07g42324	676	419	3741	1136	25.88687832	15.74193151	141.8543254	44.04899613	2.169530857	5.830466312	3.34E-06	0.000279366		
LOC_Os10g14920	1378	1078	424	512	52.76940581	40.50072116	16.07758192	19.85306868	-1.354360764	5.01095454	3.46E-06	0.000288578		
LOC_Os11g18730	63	213	11	22	2.412534518	8.002461602	0.417107078	0.853061545	-2.993215737	1.569740314	3.59E-06	0.000298171		
LOC_Os07g36560	19	42	161	121	0.727589775	1.577950175	6.104930869	4.691838497	2.247021175	1.745037289	3.75E-06	0.000309885		
LOC_Os03g18910	72	83	205	331	2.757182307	3.118330108	7.773359181	12.8346987	1.835147168	2.747506899	3.87E-06	0.00031845		
LOC_Os11g42410	13	18	69	83	0.497824583	0.676264361	2.616398944	3.218368555	2.327972375	0.871367312	3.95E-06	0.000323933		
LOC_Os06g40090	22	9	86	84	0.842472372	0.33813218	3.261018974	3.25714408	2.47589317	1.002161521	4.02E-06	0.000328241		
LOC_Os01g04330	393	301	739	1264	15.04962009	11.30864292	28.02201188	49.0122633	1.57089885	4.701698275	4.20E-06	0.000341587		
LOC_Os06g10750	223	299	83	72	8.539606311	11.23350244	3.147262498	2.791837783	-1.709527549	2.691612256	4.28E-06	0.000346387		
LOC_Os06g05410	32	36	135	126	1.225414359	1.352528722	5.119041412	4.88571612	1.975129214	1.688923853	4.51E-06	0.000363893		
LOC_Os03g52910	134	105	469	283	5.131422626	3.944875438	17.78392905	10.97347351	1.680420683	3.2534536	4.62E-06	0.000371526		
LOC_Os07g23120	1235	1021	2595	2968	47.2933354	38.35921735	98.39935159	115.0857575	1.339321	6.229046679	4.66E-06	0.000373435		
LOC_Os11g04720	186	157	440	472	7.122720959	5.898528035	16.68428312	18.30204769	1.44708927	3.596640643	4.76E-06	0.000379678		
LOC_Os11g15040	10285	11569	3901	4462	393.8558337	434.6501328	147.9213374	173.0163915	-1.343706338	8.158735962	4.97E-06	0.000394741		
LOC_Os12g11660	280	286	1022	557	10.72237564	10.74508929	38.75303943	21.59796729	1.50950849	4.358829499	5.12E-06	0.00040557		
LOC_Os01g12750	367	526	1160	1011	14.05397092	19.76194743	43.98583732	39.20205554	1.322858065	4.874221303	5.36E-06	0.000422808		
LOC_Os04g27790	9	34	149	103	0.344647788	1.277388237	5.649904966	3.993879051	2.590136987	1.532284616	5.59E-06	0.000438623		
LOC_Os01g54170	63	50	12	7	2.412534518	1.878512113	0.455025903	0.271428673	-2.525549682	0.406342918	5.65E-06	0.000441657		
LOC_Os02g21040	112	166	372	414	4.288950255	6.236660216	14.105803	16.05306725	1.543706405	3.358681776	5.75E-06	0.000447034		
LOC_Os03g45860	17	17	108	61	0.651001378	0.638694118	4.09523313	2.365307011	2.33574665	1.009363151	5.76E-06	0.000447034		
LOC_Os05g44340	13	9	53	68	0.497824583	0.33813218	2.00969774	2.636735684	2.484684093	0.533518744	6.02E-06	0.000465438		
LOC_Os08g10500	649	773	1371	2406	24.85293496	29.04179727	51.98670945	93.29391258	1.458256993	5.644543772	6.05E-06	0.000465857		
LOC_Os11g38580	130	56	17	13	4.978245832	2.103933567	0.64462003	0.504081822	-2.598285976	1.089014803	6.11E-06	0.000468691		
LOC_Os05g48930	491	610	1374	1153	18.80245156	22.91784778	52.10046593	44.70818005	1.237268245	5.117179207	6.30E-06	0.000481879		
LOC_Os01g60640	112	179	440	389	4.288950255	6.725073365	16.68428312	15.08367913	1.552360295	3.429543329	6.33E-06	0.000481879		
LOC_Os09g36790	26	32	119	109	0.995649166	1.202247752	4.512340208	4.226532199	2.009529084	1.491458532	6.47E-06	0.000491153		
LOC_Os01g22336	4	14	72	47	0.153176795	0.525983392	2.73015542	1.822449664	2.749187724	0.467981045	6.60E-06	0.000498765		
LOC_Os03g58850	181	191	45	56	6.931249966	7.175916272	1.706347137	2.171429387	-1.83700816	2.185047145	6.71E-06	0.000505668		
LOC_Os07g39270	688	660	1495	1508	26.34640871	24.79635989	56.68864379	58.47349135	1.193159149	5.381721162	6.83E-06	0.000512453		
LOC_Os06g30730	32	35	2	6	1.225414359	1.314958479	0.075837651	0.232653149	-2.984559141	-0.347803092	6.94E-06	0.000519262		
LOC_Os03g31750	443	900	139	239	16.96433003	33.81321804	5.270716713	9.267350419	-1.772225617	4.023789567	7.10E-06	0.000528849		
LOC_Os07g46852	5574	8123	2398	2716	213.4518636	305.1830779	90.92934301	105.3143253	-1.375379081	7.472065765	7.18E-06	0.000532891		
LOC_Os10g25060	27	11	165	72	1.033943365	0.413272665	6.25660617	2.791837783	2.650683595	1.433039409	7.46E-06	0.000552066		
LOC_Os10g30390	1	17	79	67	0.038294199	0.638694118	2.995587197	2.597960159	3.054310772	0.716875901	7.63E-06	0.000561561		
LOC_Os01g08020	176	113	27	38	6.739778972	4.245437376	1.023808282	1.473469941	-2.112836552	1.779707275	7.65E-06	0.000561561		
LOC_Os06g44190	416	235	817	1016	15.93038666	8.829006932	30.97968025	39.39593316	1.52634843	4.580928083	8.44E-06	0.000617403		
LOC_Os02g45710	301	516	890	1403	11.52655381	19.38624501	33.74775449	54.40206124	1.541364455	4.902584906	8.47E-06	0.000617556		
LOC_Os03g56930	364	102	13	43	13.93908833	3.832164711	0.492944729	1.667347565	-3.016872156	2.336328024	8.56E-06	0.000621762		
LOC_Os12g16720	358	335	801	811	13.70932314	12.58603116	30.37297905	31.44695058	1.255072234	4.467834745	8.69E-06	0.000629426		
LOC_Os09g37880	4	10	49	40	0.153176795	0.375702423	1.858022438	1.551020991	2.687800071	0.083754663	8.75E-06	0.000631246		
LOC_Os01g60020	224	397	834	787	8.57790051	14.91538618	31.62430028	30.51633799	1.429416156	4.425510237	8.80E-06	0.000632908		
LOC_Os10g41420	83	120	360	255	3.178418492	4.508429072	13.6507771	9.887758815	1.636110719	2.978339394	9.09E-06	0.000651086		
LOC_Os01g43460	200	164	410	577	7.658839741	6.161519731	15.54671836	22.37347779	1.478864901	3.705443138	9.45E-06	0.000674313		
LOC_Os04g41229	2041	2170	953	847	78.15845956	81.52742571	36.13664049	32.84286948	-1.188646562	5.831082142	9.54E-06	0.000676539		
LOC_Os06g07040	39	52	8	7	1.493473749	1.953652598	0.303350602	0.271428673	-2.540645612	0.107089425	9.54E-06	0.000676539		
LOC_Os10g40490	212	388	1016	670	8.118370125	14.577254	38.52552648	25.97960159	1.530973558	4.450128587	9.75E-06	0.000688617		
LOC_Os03g50280	194	138	396	543	7.429074549	5.184693432	15.01585481	21.05510995	1.537302902	3.618432323	9.79E-06	0.000688625		
LOC_Os11g03820	534	1036	143	289	20.44910211	38.92277099	5.422392014	11.20612666	-1.803361885	4.241689838	9.81E-06	0.000688625		
LOC_Os07g05740	61	70	189	231	2.335946121	2.629916958	7.166657977	8.957146221	1.721710556	2.421403518	1.00E-05	0.000699877		
LOC_Os03g38800	28	37	162	100	1.072237564	1.390098964	6.142849695	3.877552476	2.041691862	1.676234739	1.03E-05	0.000721162		
LOC_Os08g25030	5	7	34	45	0.191470994	0.262991696	1.289240059	1.744898614	2.736865043	-0.077650495	1.04E-05	0.000724339		
LOC_Os09g37180	16	63	139	375	0.612707179	2.366925263	5.270716713	14.54082179	2.765812165	2.536385749	1.05E-05	0.000726284		
LOC_Os06g12150	133	236	415	730	5.093128428	8.866577174	15.73631249	28.30613308	1.687430272	3.869555223	1.05E-05	0.000726284		
LOC_Os03g57880	144	352	571	1591	5.514364613	13.22472528	21.65164923	61.6918599	2.188503879	4.685567546	1.07E-05	0.000735979		
LOC_Os11g02379	275	425	113	118	10.53090464	15.96735296	4.284827256	4.575511922	-1.553339131	3.146147603	1.13E-05	0.000771687		
LOC_Os01g51890	385	243	847	775	14.7432665	9.12956887	32.11724501	30.05103169	1.398877654	4.434404192	1.13E-05	0.000775015		
LOC_Os01g71624	159	146	376	425	6.088777594	5.485255371	14.2574783	16.47959802	1.431092421	3.415571325	1.15E-05	0.0007817		
LOC_Os04g01320	1362	1501	639	617	52.15669864	56.39293364	24.23012935	23.92449878	-1.149361634	5.286905668	1.15E-05	0.0007817		
LOC_Os06g16350	33	14	102	122	1.263708557	0.525983392	3.867720178	4.730614021	2.278700757	1.421355812	1.16E-05	0.000787506		
LOC_Os01g32770	424	502	175	176	16.23674025	18.86026162	6.635794423	6.824492359	-1.358171165	3.602199707	1.20E-05	0.0008059		
LOC_Os01g50420	14	92	311	338	0.536118782	3.456462288	11.79275466	13.10612737	2.671333646	2.870441937	1.21E-05	0.000813197		
LOC_Os03g09170	21	46	77	557	0.804178173	1.728231144	2.919749546	21.59796729	3.308442393	2.78544242	1.21E-05	0.000813197		
LOC_Os10g04520	17	23	113	67	0.651001378	0.864115572	4.284827256	2.597960159	2.197256269	1.120744111	1.23E-05	0.000817517		
LOC_Os06g45890	258	449	854	953	9.879903266	16.86903878	32.38267678	36.9530751	1.401358277	4.59184876	1.24E-05	0.000823975		
LOC_Os03g60580	478	765	1294	1795	18.30462698	28.74123533	49.06695991	69.60206695	1.363223547	5.377458274	1.30E-05	0.000862261		
LOC_Os10g33810	56	54	208	159	2.144475127	2.028793082	7.887115657	6.165308438	1.770047705	2.212434864	1.34E-05	0.000883697		
LOC_Os05g39930	75	175	341	525	2.872064903	6.574792396	12.93031942	20.3571505	1.847295982	3.430818041	1.37E-05	0.000901578		
LOC_Os01g61080	174	314	598	695	6.663190575	11.79705607	22.67545751	26.94898971	1.454074168	4.096956649	1.38E-05	0.000902013		
LOC_Os03g17350	37	36	102	210	1.416885352	1.352528722	3.867720178	8.142860201	2.139520227	1.91958901	1.38E-05	0.000902013		
LOC_Os08g33710	2639	4503	11494	7834	101.0583904	169.1788009	435.8389777	303.767461	1.476884552	7.979403185	1.41E-05	0.000920302		
LOC_Os07g17330	315	776	1631	1540	12.06267259	29.154508	61.84560402	59.71430814	1.589352717	5.34976123	1.42E-05	0.000925684		
LOC_Os01g60600	114	221	475	475	4.365538652	8.30302354	18.01144201	18.41837426	1.550365519	3.627154459	1.45E-05	0.000941084		
LOC_Os01g52230	2152	1571	7988	3552	82.40911561	59.0228506	302.8955763	137.730664	1.65367974	7.185054824	1.48E-05	0.000953798		
LOC_Os03g32230	15	97	281	408	0.574412981	3.6443135	10.6551899	15.8204141	2.682678704	2.958404373	1.48E-05	0.000953798		
LOC_Os05g35290	435	1009	1961	2091	16.65797644	37.90837444	74.35881636	81.07962228	1.5398222	5.717253314	1.53E-05	0.000981394		
LOC_Os03g13870	546	494	1083	1240	20.90863249	18.55969968	41.06608777	48.08165071	1.197950308	5.012454271	1.58E-05	0.001011936		
LOC_Os10g20780	41	36	5	7	1.570062147	1.352528722	0.189594126	0.271428673	-2.619076645	-0.121894038	1.59E-05	0.001015872		
LOC_Os07g03000	31	18	211	71	1.18712016	0.676264361	8.000872133	2.753062258	2.536369559	1.690868077	1.62E-05	0.0010299		
LOC_Os06g04240	68	205	422	585	2.604005512	7.701899664	16.00174427	22.68368199	1.939738851	3.626225366	1.65E-05	0.001047298		
LOC_Os10g36100	8	44	79	590	0.30635359	1.65309066	2.995587197	22.87755961	3.759101774	2.82671765	1.68E-05	0.001061391		
LOC_Os09g21120	20	12	43	261	0.765883974	0.450842907	1.630509487	10.12041196	3.291066363	1.739355113	1.68E-05	0.001061391		
LOC_Os02g36850	168	146	438	369	6.433425382	5.485255371	16.60844547	14.30816864	1.394950084	3.431933858	1.73E-05	0.001086112		
LOC_Os05g32070	4	13	43	59	0.153176795	0.488413149	1.630509487	2.287755961	2.617376884	0.281879883	1.78E-05	0.001112083		
LOC_Os11g43760	66	56	432	131	2.527417115	2.103933567	16.38093252	5.079593744	2.224115253	2.720495432	1.79E-05	0.001115206		
LOC_Os09g36930	2838	1376	9427	4823	108.6789359	51.69665336	357.4607659	187.0143559	1.775206957	7.46272817	1.81E-05	0.001126279		
LOC_Os03g12260	472	540	1270	981	18.07486179	20.28793082	48.1569081	38.03878979	1.189564404	4.963829829	1.89E-05	0.001172415		
LOC_Os04g28390	1	7	29	33	0.038294199	0.262991696	1.099645933	1.279592317	2.961885203	-0.424267951	1.98E-05	0.001228079		
LOC_Os11g38010	83	116	27	20	3.178418492	4.358148103	1.023808282	0.775510495	-2.03656938	1.260411738	1.99E-05	0.001229794		
LOC_Os07g42280	284	185	594	584	10.87555243	6.950494819	22.52378221	22.64490646	1.360160319	3.986525762	2.02E-05	0.001241678		
LOC_Os10g26940	222	324	102	44	8.501312112	12.17275849	3.867720178	1.70612309	-1.867713925	2.71936696	2.10E-05	0.001289731		
LOC_Os03g22634	199	482	2744	662	7.620545542	18.10885677	104.0492566	25.66939739	2.35432251	5.27917528	2.13E-05	0.001299095		
LOC_Os03g16334	604	550	1284	1199	23.12969602	20.66363325	48.68777165	46.49185419	1.141079764	5.122797925	2.18E-05	0.001324324		
LOC_Os05g32460	290	296	935	539	11.10531762	11.12079171	35.45410163	20.90000785	1.360959474	4.300679978	2.19E-05	0.001324324		
LOC_Os10g37570	16	35	109	102	0.612707179	1.314958479	4.133151955	3.955103526	2.088690865	1.367648792	2.19E-05	0.001324324		
LOC_Os07g36544	80	220	469	524	3.063535896	8.265453298	17.78392905	20.31837498	1.77936723	3.637578819	2.19E-05	0.001324324		
LOC_Os04g55740	11	18	70	60	0.421236186	0.676264361	2.654317769	2.326531486	2.195172321	0.673727688	2.27E-05	0.001364932		
LOC_Os01g70540	252	533	1395	865	9.650138074	20.02493913	52.89676126	33.54082892	1.567252774	4.861547692	2.27E-05	0.001364932		
LOC_Os08g20420	72	26	576	121	2.757182307	0.976826299	21.84124336	4.691838497	2.832567766	2.932450645	2.28E-05	0.00136787		
LOC_Os04g52720	17	44	96	221	0.651001378	1.65309066	3.640207226	8.569390973	2.43343981	1.89385748	2.30E-05	0.001372368		
LOC_Os03g08940	49	34	127	173	1.876415737	1.277388237	4.81569081	6.708165784	1.888870592	1.908284709	2.34E-05	0.001395526		
LOC_Os01g51030	74	144	464	255	2.833770704	5.410114886	17.59433493	9.887758815	1.759171611	3.169600985	2.41E-05	0.00143307		
LOC_Os06g35160	1989	1398	3676	4607	76.16716122	52.52319869	139.3896017	178.6388426	1.326286489	6.807968583	2.50E-05	0.001477481		
LOC_Os09g31080	510	428	1412	860	19.53004134	16.08006369	53.54138129	33.3469513	1.304419166	4.939827502	2.51E-05	0.001481574		
LOC_Os07g42510	2981	4021	1440	1479	114.1550063	151.0699441	54.6031084	57.34900113	-1.218985669	6.551046801	2.59E-05	0.001525362		
LOC_Os12g03050	110	198	374	487	4.212361858	7.438907968	14.18164065	18.88368056	1.532456518	3.494399435	2.60E-05	0.001527619		
LOC_Os01g44960	61	61	199	173	2.335946121	2.291784778	7.54584623	6.708165784	1.642734238	2.262840652	2.65E-05	0.001548494		
LOC_Os07g38590	244	400	88	117	9.343784484	15.02809691	3.336856624	4.536736397	-1.601166717	3.014350873	2.68E-05	0.00155992		
LOC_Os03g44740	137	269	1220	383	5.246305223	10.10639517	46.26096684	14.85102598	2.012758184	4.259166084	2.69E-05	0.00155992		
LOC_Os08g04370	2	14	50	48	0.076588397	0.525983392	1.895941264	1.861225189	2.645016497	0.220614823	2.70E-05	0.00155992		
LOC_Os04g56040	44	107	250	268	1.684944743	4.020015922	9.479706319	10.39184064	1.827154323	2.694900582	2.70E-05	0.00155992		
LOC_Os08g30100	11	12	62	47	0.421236186	0.450842907	2.350967167	1.822449664	2.267758136	0.418827108	2.70E-05	0.00155992		
LOC_Os11g05400	674	472	1427	1206	25.81028993	17.73315435	54.11016367	46.76328287	1.230341644	5.178575756	2.74E-05	0.001573498		
LOC_Os07g03730	8822	9799	28749	17482	337.831421	368.1508039	1090.128308	677.8737239	1.344341962	9.271905589	2.77E-05	0.001590177		
LOC_Os07g35680	26	43	163	102	0.995649166	1.615520417	6.18076852	3.955103526	1.975001837	1.705440658	2.78E-05	0.001590177		
LOC_Os03g44380	37	57	98	455	1.416885352	2.141503809	3.716044877	17.64286377	2.616518402	2.665782485	2.82E-05	0.001610435		
LOC_Os05g08900	129	150	339	359	4.939951633	5.63553634	12.85448177	13.92041339	1.363276938	3.235961087	2.86E-05	0.001628428		
LOC_Os03g51350	64	26	130	317	2.450828717	0.976826299	4.929447286	12.29184135	2.348337841	2.396563479	3.01E-05	0.001707328		
LOC_Os07g40130	179	172	382	481	6.854661568	6.462081669	14.48499125	18.65102741	1.338269565	3.549550161	3.11E-05	0.001756791		
LOC_Os08g10244	1795	820	476	407	68.73808667	30.80759866	18.04936083	15.78163858	-1.541689727	5.058763392	3.11E-05	0.001756791		
LOC_Os02g50700	129	263	645	455	4.939951633	9.880973715	24.4576423	17.64286377	1.531008265	3.837487289	3.14E-05	0.001766572		
LOC_Os04g10924	311	273	1170	513	11.9094958	10.25667614	44.36502557	19.8918442	1.551179487	4.437001674	3.20E-05	0.001795102		
