TF.Gene.id	Target.gene.id
LOC_Os03g47016	LOC_Os10g39930
LOC_Os03g47016	LOC_Os06g13810
LOC_Os03g47016	LOC_Os04g55050
LOC_Os03g47016	LOC_Os05g04740
LOC_Os03g47016	LOC_Os12g36070
LOC_Os03g47016	LOC_Os08g33690
LOC_Os03g47016	LOC_Os03g26990
LOC_Os03g47016	LOC_Os09g39970
LOC_Os03g47016	LOC_Os09g23690
LOC_Os03g47016	LOC_Os10g35140
LOC_Os03g47016	LOC_Os02g13640
LOC_Os03g47016	LOC_Os07g38850
LOC_Os03g47016	LOC_Os04g34910
LOC_Os03g47016	LOC_Os01g71310
LOC_Os03g47016	LOC_Os09g30466
LOC_Os03g47016	LOC_Os09g32240
LOC_Os03g47016	LOC_Os11g24800
LOC_Os03g47016	LOC_Os04g45370
LOC_Os03g47016	LOC_Os01g49410
LOC_Os03g47016	LOC_Os03g60140
LOC_Os03g47016	LOC_Os10g36530
LOC_Os03g47016	LOC_Os11g02610
LOC_Os03g47016	LOC_Os06g06990
LOC_Os03g47016	LOC_Os01g05060
LOC_Os03g47016	LOC_Os06g05400
LOC_Os03g47016	LOC_Os12g27580
LOC_Os03g47016	LOC_Os06g29460
LOC_Os03g47016	LOC_Os04g54560
LOC_Os03g47036	LOC_Os06g13850
LOC_Os03g47036	LOC_Os03g05850
LOC_Os03g47036	LOC_Os11g07480
LOC_Os03g47036	LOC_Os02g57580
LOC_Os03g47036	LOC_Os09g38600
LOC_Os03g47036	LOC_Os01g51754
LOC_Os03g47036	LOC_Os06g34420
LOC_Os03g47036	LOC_Os03g18360
LOC_Os03g47036	LOC_Os05g38270
LOC_Os03g47036	LOC_Os08g44790
LOC_Os03g47036	LOC_Os06g47110
LOC_Os03g47036	LOC_Os11g20170
LOC_Os03g47036	LOC_Os01g60050
LOC_Os03g47036	LOC_Os02g49070
LOC_Os03g47036	LOC_Os06g04450
LOC_Os03g47036	LOC_Os05g35000
LOC_Os03g47036	LOC_Os02g01840
LOC_Os03g47036	LOC_Os11g05540
LOC_Os03g47036	LOC_Os01g54800
LOC_Os03g47036	LOC_Os04g55940
LOC_Os03g47036	LOC_Os09g31050
LOC_Os03g47036	LOC_Os01g24950
LOC_Os03g47036	LOC_Os04g49739
LOC_Os03g47036	LOC_Os07g48820
LOC_Os03g47036	LOC_Os05g36150
LOC_Os03g47036	LOC_Os08g34370
LOC_Os03g47036	LOC_Os01g49830
LOC_Os03g47036	LOC_Os05g46230
LOC_Os03g47036	LOC_Os03g60650
LOC_Os03g47036	LOC_Os06g22100
LOC_Os03g47036	LOC_Os03g21120
LOC_Os03g47036	LOC_Os06g46030
LOC_Os03g47036	LOC_Os09g38300
LOC_Os03g47036	LOC_Os02g04260
LOC_Os07g03770	LOC_Os12g40380
LOC_Os07g03770	LOC_Os06g02420
LOC_Os07g03770	LOC_Os01g15350
LOC_Os07g03770	LOC_Os11g07040
LOC_Os07g03770	LOC_Os04g18790
LOC_Os07g03770	LOC_Os06g23210
LOC_Os07g03770	LOC_Os03g52280
LOC_Os07g03770	LOC_Os01g37950
LOC_Os07g03770	LOC_Os01g60670
LOC_Os07g03770	LOC_Os01g47550
LOC_Os07g03770	LOC_Os08g36610
LOC_Os07g03770	LOC_Os07g15600
LOC_Os07g03770	LOC_Os01g64250
LOC_Os07g03770	LOC_Os05g45870
LOC_Os07g03770	LOC_Os10g27180
LOC_Os07g03770	LOC_Os09g33920
LOC_Os07g03770	LOC_Os01g15448
LOC_Os07g03770	LOC_Os07g37820
LOC_Os07g03770	LOC_Os08g27100
LOC_Os07g03770	LOC_Os03g14090
LOC_Os07g03770	LOC_Os03g61600
LOC_Os07g03770	LOC_Os02g07060
LOC_Os07g03770	LOC_Os02g57140
LOC_Os07g03770	LOC_Os03g55470
LOC_Os07g03770	LOC_Os04g28040
LOC_Os07g03770	LOC_Os05g38020
LOC_Os07g03770	LOC_Os09g34100
LOC_Os07g03770	LOC_Os06g04560
LOC_Os07g03770	LOC_Os01g32770
LOC_Os01g19694	LOC_Os08g39420
LOC_Os01g19694	LOC_Os05g07280
LOC_Os01g19694	LOC_Os05g15370
LOC_Os01g19694	LOC_Os05g48220
LOC_Os01g19694	LOC_Os01g36600
LOC_Os01g19694	LOC_Os07g39750
LOC_Os01g19694	LOC_Os10g35750
LOC_Os01g19694	LOC_Os03g51550
LOC_Os01g19694	LOC_Os03g02780
LOC_Os01g19694	LOC_Os01g53840
LOC_Os01g19694	LOC_Os07g01860
LOC_Os01g19694	LOC_Os05g32070
LOC_Os01g19694	LOC_Os03g01850
LOC_Os01g19694	LOC_Os09g36900
LOC_Os01g19694	LOC_Os06g02220
LOC_Os01g19694	LOC_Os03g18570
LOC_Os01g19694	LOC_Os02g16030
LOC_Os01g19694	LOC_Os03g55310
LOC_Os01g19694	LOC_Os09g32250
LOC_Os01g19694	LOC_Os02g01350
LOC_Os01g19694	LOC_Os01g59500
LOC_Os01g19694	LOC_Os04g54840
LOC_Os01g19694	LOC_Os09g34100
LOC_Os01g19694	LOC_Os03g18720
LOC_Os01g19694	LOC_Os04g49960
LOC_Os01g19694	LOC_Os06g04640
LOC_Os01g19694	LOC_Os03g63690
LOC_Os01g19694	LOC_Os04g46750
LOC_Os01g19694	LOC_Os01g04230
LOC_Os01g19694	LOC_Os03g08230
LOC_Os01g19694	LOC_Os06g07480
LOC_Os01g19694	LOC_Os07g12700
LOC_Os01g19694	LOC_Os11g46250
LOC_Os01g19694	LOC_Os02g50210
LOC_Os01g19694	LOC_Os03g60870
LOC_Os01g19694	LOC_Os09g07380
LOC_Os01g19694	LOC_Os04g37810
LOC_Os05g03884	LOC_Os05g07280
LOC_Os05g03884	LOC_Os07g39750
LOC_Os05g03884	LOC_Os08g39420
LOC_Os05g03884	LOC_Os01g36600
LOC_Os05g03884	LOC_Os08g35470
LOC_Os05g03884	LOC_Os05g48220
LOC_Os05g03884	LOC_Os02g50210
LOC_Os05g03884	LOC_Os10g35750
LOC_Os05g03884	LOC_Os03g01850
LOC_Os05g03884	LOC_Os01g53840
LOC_Os05g03884	LOC_Os05g15370
LOC_Os05g03884	LOC_Os03g51550
LOC_Os05g03884	LOC_Os06g07480
LOC_Os05g03884	LOC_Os03g02780
LOC_Os05g03884	LOC_Os06g02220
LOC_Os05g03884	LOC_Os05g32070
LOC_Os05g03884	LOC_Os03g18570
LOC_Os05g03884	LOC_Os07g01860
LOC_Os05g03884	LOC_Os09g34100
LOC_Os05g03884	LOC_Os09g36900
LOC_Os05g03884	LOC_Os07g12700
LOC_Os05g03884	LOC_Os04g46750
LOC_Os05g03884	LOC_Os09g32250
LOC_Os05g03884	LOC_Os03g08230
LOC_Os05g03884	LOC_Os12g07970
LOC_Os05g03884	LOC_Os04g27850
LOC_Os05g03884	LOC_Os09g10201
LOC_Os05g03884	LOC_Os12g38490
LOC_Os05g03884	LOC_Os03g63690
LOC_Os05g03884	LOC_Os02g01350
LOC_Os05g03884	LOC_Os06g09290
LOC_Os05g03884	LOC_Os01g59500
LOC_Os05g03884	LOC_Os09g07000
LOC_Os05g03884	LOC_Os03g55310
LOC_Os05g03884	LOC_Os04g49960
LOC_Os05g03884	LOC_Os02g16030
LOC_Os05g03884	LOC_Os03g06200
LOC_Os05g03884	LOC_Os03g18720
LOC_Os05g03884	LOC_Os01g73550
LOC_Os05g03884	LOC_Os03g60870
LOC_Os05g03884	LOC_Os03g62780
LOC_Os05g03884	LOC_Os11g46250
LOC_Os05g03884	LOC_Os11g01620
LOC_Os05g03884	LOC_Os01g61380
LOC_Os05g03884	LOC_Os01g54870
LOC_Os05g03884	LOC_Os08g29669
LOC_Os05g03884	LOC_Os04g54840
LOC_Os05g03884	LOC_Os05g28750
LOC_Os03g51710	LOC_Os01g61350
LOC_Os03g51710	LOC_Os03g49880
LOC_Os03g51710	LOC_Os05g49330
LOC_Os03g51710	LOC_Os04g58555
LOC_Os03g51710	LOC_Os07g48420
LOC_Os03g51710	LOC_Os12g40390
LOC_Os03g51710	LOC_Os01g60670
LOC_Os03g51710	LOC_Os11g37070
LOC_Os03g51710	LOC_Os03g55300
LOC_Os03g51710	LOC_Os05g23393
LOC_Os03g51710	LOC_Os06g01195
LOC_Os03g51710	LOC_Os03g52310
LOC_Os03g51710	LOC_Os03g06250
LOC_Os03g51710	LOC_Os01g21590
LOC_Os03g51710	LOC_Os04g08749
LOC_Os03g51710	LOC_Os08g09260
LOC_Os03g51710	LOC_Os03g26990
LOC_Os03g51710	LOC_Os03g55470
LOC_Os03g51710	LOC_Os12g40380
LOC_Os03g51710	LOC_Os08g27100
LOC_Os03g51710	LOC_Os03g57910
LOC_Os03g51710	LOC_Os03g44190
LOC_Os03g51710	LOC_Os05g07440
LOC_Os03g51710	LOC_Os12g07950
LOC_Os03g51710	LOC_Os02g57850
LOC_Os03g51710	LOC_Os06g10600
LOC_Os03g51710	LOC_Os10g28710
LOC_Os06g43860	LOC_Os02g51150
LOC_Os06g43860	LOC_Os04g44340
LOC_Os06g43860	LOC_Os08g36310
LOC_Os06g43860	LOC_Os05g01950
LOC_Os06g43860	LOC_Os01g12270
LOC_Os06g43860	LOC_Os04g45070
LOC_Os06g43860	LOC_Os05g41460
LOC_Os06g43860	LOC_Os01g64660
LOC_Os06g43860	LOC_Os04g58780
LOC_Os06g43860	LOC_Os03g62780
LOC_Os06g43860	LOC_Os03g50080
LOC_Os06g43860	LOC_Os01g18630
LOC_Os06g43860	LOC_Os07g42610
LOC_Os06g43860	LOC_Os03g17660
LOC_Os06g43860	LOC_Os03g11970
LOC_Os06g43860	LOC_Os05g40990
LOC_Os06g43860	LOC_Os03g01930
LOC_Os06g43860	LOC_Os07g49080
LOC_Os06g43860	LOC_Os12g15470
LOC_Os06g43860	LOC_Os07g48920
LOC_Os06g43860	LOC_Os01g01360
LOC_Os06g43860	LOC_Os01g61380
LOC_Os06g43860	LOC_Os03g63400
LOC_Os06g43860	LOC_Os10g40990
LOC_Os06g43860	LOC_Os01g59090
LOC_Os06g43860	LOC_Os09g32250
LOC_Os06g43860	LOC_Os01g04409
LOC_Os06g43860	LOC_Os06g44160
LOC_Os06g43860	LOC_Os07g34950
LOC_Os06g43860	LOC_Os09g34100
LOC_Os06g43860	LOC_Os06g43810
LOC_Os06g43860	LOC_Os02g45450
LOC_Os06g43860	LOC_Os01g54870
LOC_Os06g43860	LOC_Os03g24030
LOC_Os06g43860	LOC_Os03g62300
LOC_Os06g43860	LOC_Os03g21370
LOC_Os06g43860	LOC_Os12g05655
LOC_Os06g43860	LOC_Os01g25730
LOC_Os06g43860	LOC_Os04g58160
LOC_Os06g43860	LOC_Os01g45914
LOC_Os06g43860	LOC_Os06g09290
LOC_Os06g43860	LOC_Os03g12660
LOC_Os06g43860	LOC_Os12g42550
LOC_Os06g43860	LOC_Os03g17634
LOC_Os06g43860	LOC_Os07g04230
LOC_Os06g43860	LOC_Os03g52660
LOC_Os06g43860	LOC_Os04g35790
LOC_Os06g43860	LOC_Os05g39390
LOC_Os06g43860	LOC_Os03g46330
LOC_Os06g43860	LOC_Os03g55776
LOC_Os06g43860	LOC_Os02g03720
LOC_Os06g43860	LOC_Os03g50210
LOC_Os06g43860	LOC_Os03g47169
LOC_Os06g43860	LOC_Os06g07480
LOC_Os06g43860	LOC_Os03g45400
LOC_Os06g43860	LOC_Os09g32240
LOC_Os06g43860	LOC_Os12g03190
LOC_Os06g43860	LOC_Os10g16824
LOC_Os06g43860	LOC_Os10g37110
LOC_Os06g43860	LOC_Os05g15370
LOC_Os06g43860	LOC_Os01g20930
LOC_Os06g43860	LOC_Os03g18570
LOC_Os06g43860	LOC_Os11g34370
LOC_Os06g43860	LOC_Os07g06850
LOC_Os06g43860	LOC_Os09g28480
LOC_Os06g43860	LOC_Os03g24020
LOC_Os06g43860	LOC_Os04g49110
LOC_Os06g43860	LOC_Os05g48220
LOC_Os06g43860	LOC_Os08g29669
LOC_Os06g43860	LOC_Os08g41830
LOC_Os06g43860	LOC_Os10g42780
LOC_Os06g43860	LOC_Os03g51650
LOC_Os06g43860	LOC_Os01g53820
LOC_Os06g43860	LOC_Os12g36880
LOC_Os06g43860	LOC_Os03g36520
LOC_Os02g08544	LOC_Os04g44340
LOC_Os02g08544	LOC_Os03g52660
LOC_Os02g08544	LOC_Os11g36440
LOC_Os02g08544	LOC_Os08g36310
LOC_Os02g08544	LOC_Os04g58780
LOC_Os02g08544	LOC_Os02g03720
LOC_Os02g08544	LOC_Os03g45400
LOC_Os02g08544	LOC_Os07g04230
LOC_Os02g08544	LOC_Os03g50080
LOC_Os02g08544	LOC_Os07g48690
LOC_Os02g08544	LOC_Os03g17634
LOC_Os02g08544	LOC_Os05g01950
LOC_Os02g08544	LOC_Os04g45070
LOC_Os02g08544	LOC_Os07g49080
LOC_Os02g08544	LOC_Os03g17660
LOC_Os02g08544	LOC_Os09g32240
LOC_Os02g08544	LOC_Os12g42550
LOC_Os02g08544	LOC_Os03g12810
LOC_Os02g08544	LOC_Os11g04490
LOC_Os02g08544	LOC_Os12g15470
LOC_Os02g08544	LOC_Os03g21370
LOC_Os02g08544	LOC_Os07g42610
LOC_Os02g08544	LOC_Os02g58270
LOC_Os02g08544	LOC_Os03g24020
LOC_Os02g08544	LOC_Os02g52420
LOC_Os02g08544	LOC_Os09g28480
LOC_Os02g08544	LOC_Os01g64660
LOC_Os02g08544	LOC_Os01g01360
LOC_Os02g08544	LOC_Os03g47169
LOC_Os02g08544	LOC_Os10g37110
LOC_Os02g08544	LOC_Os01g61380
LOC_Os02g08544	LOC_Os02g04110
LOC_Os02g08544	LOC_Os03g15930
LOC_Os02g08544	LOC_Os06g12129
LOC_Os02g08544	LOC_Os05g40990
LOC_Os02g08544	LOC_Os01g39270
LOC_Os02g08544	LOC_Os10g42780
LOC_Os02g08544	LOC_Os09g33500
LOC_Os02g08544	LOC_Os05g41460
LOC_Os02g08544	LOC_Os03g24030
LOC_Os02g08544	LOC_Os01g60420
LOC_Os02g08544	LOC_Os01g59090
LOC_Os02g08544	LOC_Os12g36880
LOC_Os02g08544	LOC_Os10g16824
LOC_Os02g08544	LOC_Os01g18630
LOC_Os02g08544	LOC_Os09g26390
LOC_Os02g08544	LOC_Os04g37490
LOC_Os02g08544	LOC_Os01g45914
LOC_Os02g08544	LOC_Os03g50210
LOC_Os02g08544	LOC_Os04g35790
LOC_Os02g08544	LOC_Os07g48370
LOC_Os02g08544	LOC_Os04g45000
LOC_Os02g08544	LOC_Os02g45450
LOC_Os02g08544	LOC_Os01g12270
LOC_Os02g08544	LOC_Os03g12560
LOC_Os02g08544	LOC_Os07g34950
LOC_Os02g08544	LOC_Os03g38745
LOC_Os02g08544	LOC_Os09g34100
LOC_Os02g08544	LOC_Os03g55776
LOC_Os02g08544	LOC_Os02g51150
LOC_Os02g08544	LOC_Os09g32250
LOC_Os02g08544	LOC_Os02g03580
LOC_Os02g08544	LOC_Os04g52260
LOC_Os02g08544	LOC_Os04g49110
LOC_Os02g08544	LOC_Os05g36360
LOC_Os02g08544	LOC_Os06g21450
LOC_Os02g08544	LOC_Os03g49750
LOC_Os02g08544	LOC_Os01g25730
LOC_Os02g08544	LOC_Os04g58160
LOC_Os02g08544	LOC_Os03g11970
LOC_Os02g08544	LOC_Os03g62780
LOC_Os02g08544	LOC_Os12g03190
LOC_Os08g19650	LOC_Os08g36310
LOC_Os08g19650	LOC_Os05g01950
LOC_Os08g19650	LOC_Os03g11970
LOC_Os08g19650	LOC_Os04g44340
LOC_Os08g19650	LOC_Os05g41460
LOC_Os08g19650	LOC_Os12g15470
LOC_Os08g19650	LOC_Os01g01360
LOC_Os08g19650	LOC_Os05g40990
LOC_Os08g19650	LOC_Os09g32560
LOC_Os08g19650	LOC_Os09g32240
LOC_Os08g19650	LOC_Os04g45070
LOC_Os08g19650	LOC_Os07g04230
LOC_Os08g19650	LOC_Os02g51150
LOC_Os08g19650	LOC_Os01g64660
LOC_Os08g19650	LOC_Os04g37490
LOC_Os08g19650	LOC_Os03g21370
LOC_Os08g19650	LOC_Os03g47169
LOC_Os08g19650	LOC_Os04g58780
LOC_Os08g19650	LOC_Os01g61380
LOC_Os08g19650	LOC_Os07g48690
LOC_Os08g19650	LOC_Os03g24030
LOC_Os08g19650	LOC_Os03g50080
LOC_Os08g19650	LOC_Os07g42610
LOC_Os08g19650	LOC_Os01g20930
LOC_Os08g19650	LOC_Os03g63400
LOC_Os08g19650	LOC_Os03g17660
LOC_Os08g19650	LOC_Os11g36440
LOC_Os08g19650	LOC_Os06g12129
LOC_Os08g19650	LOC_Os03g50210
LOC_Os08g19650	LOC_Os04g58160
LOC_Os08g19650	LOC_Os01g54530
LOC_Os08g19650	LOC_Os05g39390
LOC_Os08g19650	LOC_Os12g36880
LOC_Os08g19650	LOC_Os03g45194
LOC_Os08g19650	LOC_Os12g05655
LOC_Os08g19650	LOC_Os07g49080
LOC_Os08g19650	LOC_Os09g32250
LOC_Os08g19650	LOC_Os01g45914
LOC_Os08g19650	LOC_Os04g49110
LOC_Os08g19650	LOC_Os01g12270
LOC_Os08g19650	LOC_Os03g52660
LOC_Os08g19650	LOC_Os11g04490
LOC_Os08g19650	LOC_Os02g04110
LOC_Os08g19650	LOC_Os12g03190
LOC_Os08g19650	LOC_Os01g18630
LOC_Os08g19650	LOC_Os01g04409
LOC_Os08g19650	LOC_Os04g52260
LOC_Os08g19650	LOC_Os03g45400
LOC_Os08g19650	LOC_Os02g57390
LOC_Os08g19650	LOC_Os02g45450
LOC_Os08g19650	LOC_Os06g09290
LOC_Os08g19650	LOC_Os01g25730
LOC_Os08g19650	LOC_Os09g28480
LOC_Os08g19650	LOC_Os03g24020
LOC_Os08g19650	LOC_Os07g48920
LOC_Os08g19650	LOC_Os02g03720
LOC_Os08g19650	LOC_Os01g60420
LOC_Os08g19650	LOC_Os11g40500
LOC_Os08g19650	LOC_Os03g60580
LOC_Os08g19650	LOC_Os01g53820
LOC_Os08g19650	LOC_Os03g55770
LOC_Os08g19650	LOC_Os06g23290
LOC_Os03g56140	LOC_Os08g27100
LOC_Os03g56140	LOC_Os05g31530
LOC_Os03g56140	LOC_Os11g06595
LOC_Os03g56140	LOC_Os01g57530
LOC_Os03g56140	LOC_Os10g36400
LOC_Os03g56140	LOC_Os01g32770
LOC_Os03g56140	LOC_Os02g32814
LOC_Os02g08544	LOC_Os04g44340
LOC_Os02g08544	LOC_Os03g52660
LOC_Os02g08544	LOC_Os11g36440
LOC_Os02g08544	LOC_Os08g36310
LOC_Os02g08544	LOC_Os04g58780
LOC_Os02g08544	LOC_Os02g03720
LOC_Os02g08544	LOC_Os03g45400
LOC_Os02g08544	LOC_Os07g04230
LOC_Os02g08544	LOC_Os03g50080
LOC_Os02g08544	LOC_Os07g48690
LOC_Os02g08544	LOC_Os03g17634
LOC_Os02g08544	LOC_Os05g01950
LOC_Os02g08544	LOC_Os04g45070
LOC_Os02g08544	LOC_Os07g49080
LOC_Os02g08544	LOC_Os03g17660
LOC_Os02g08544	LOC_Os09g32240
LOC_Os02g08544	LOC_Os12g42550
LOC_Os02g08544	LOC_Os03g12810
LOC_Os02g08544	LOC_Os11g04490
LOC_Os02g08544	LOC_Os12g15470
LOC_Os02g08544	LOC_Os03g21370
LOC_Os02g08544	LOC_Os07g42610
LOC_Os02g08544	LOC_Os02g58270
LOC_Os02g08544	LOC_Os03g24020
LOC_Os02g08544	LOC_Os02g52420
LOC_Os02g08544	LOC_Os09g28480
LOC_Os02g08544	LOC_Os01g64660
LOC_Os02g08544	LOC_Os01g01360
LOC_Os02g08544	LOC_Os03g47169
LOC_Os02g08544	LOC_Os10g37110
LOC_Os02g08544	LOC_Os01g61380
LOC_Os02g08544	LOC_Os02g04110
LOC_Os02g08544	LOC_Os03g15930
LOC_Os02g08544	LOC_Os06g12129
LOC_Os02g08544	LOC_Os05g40990
LOC_Os02g08544	LOC_Os01g39270
LOC_Os02g08544	LOC_Os10g42780
LOC_Os02g08544	LOC_Os09g33500
LOC_Os02g08544	LOC_Os05g41460
LOC_Os02g08544	LOC_Os03g24030
LOC_Os02g08544	LOC_Os01g60420
LOC_Os02g08544	LOC_Os01g59090
LOC_Os02g08544	LOC_Os12g36880
LOC_Os02g08544	LOC_Os10g16824
LOC_Os02g08544	LOC_Os01g18630
LOC_Os02g08544	LOC_Os09g26390
LOC_Os02g08544	LOC_Os04g37490
LOC_Os02g08544	LOC_Os01g45914
LOC_Os02g08544	LOC_Os03g50210
LOC_Os02g08544	LOC_Os04g35790
LOC_Os02g08544	LOC_Os07g48370
LOC_Os02g08544	LOC_Os04g45000
LOC_Os02g08544	LOC_Os02g45450
LOC_Os02g08544	LOC_Os01g12270
LOC_Os02g08544	LOC_Os03g12560
LOC_Os02g08544	LOC_Os07g34950
LOC_Os02g08544	LOC_Os03g38745
LOC_Os02g08544	LOC_Os09g34100
LOC_Os02g08544	LOC_Os03g55776
LOC_Os02g08544	LOC_Os02g51150
LOC_Os02g08544	LOC_Os09g32250
LOC_Os02g08544	LOC_Os02g03580
LOC_Os02g08544	LOC_Os04g52260
LOC_Os02g08544	LOC_Os04g49110
LOC_Os02g08544	LOC_Os05g36360
LOC_Os02g08544	LOC_Os06g21450
LOC_Os02g08544	LOC_Os03g49750
LOC_Os02g08544	LOC_Os01g25730
LOC_Os02g08544	LOC_Os04g58160
LOC_Os02g08544	LOC_Os03g11970
LOC_Os02g08544	LOC_Os03g62780
LOC_Os02g08544	LOC_Os12g03190
LOC_Os03g03164	LOC_Os06g11760
LOC_Os03g03164	LOC_Os06g47340
LOC_Os03g03164	LOC_Os07g46852
LOC_Os03g03164	LOC_Os04g47220
LOC_Os03g03164	LOC_Os02g36530
LOC_Os03g03164	LOC_Os04g58160
LOC_Os03g03164	LOC_Os05g36360
LOC_Os03g03164	LOC_Os03g14258
LOC_Os03g03164	LOC_Os02g09400
LOC_Os03g03164	LOC_Os03g50210
LOC_Os03g03164	LOC_Os01g60420
LOC_Os03g03164	LOC_Os01g47730
LOC_Os03g03164	LOC_Os01g47760
LOC_Os03g03164	LOC_Os10g22050
LOC_Os03g03164	LOC_Os04g49110
LOC_Os03g03164	LOC_Os10g22060
LOC_Os03g03164	LOC_Os05g49350
LOC_Os03g03164	LOC_Os02g16030
LOC_Os03g03164	LOC_Os08g38310
LOC_Os03g03164	LOC_Os08g06210
LOC_Os03g03164	LOC_Os01g18660
LOC_Os03g03164	LOC_Os10g32760
LOC_Os03g03164	LOC_Os10g37340
LOC_Os03g03164	LOC_Os02g50200
LOC_Os08g08820	LOC_Os12g40780
LOC_Os08g08820	LOC_Os04g33110
LOC_Os08g08820	LOC_Os01g03549
LOC_Os08g08820	LOC_Os02g01450
LOC_Os08g08820	LOC_Os01g09230
LOC_Os08g08820	LOC_Os09g32870
LOC_Os08g08820	LOC_Os04g38914
LOC_Os08g08820	LOC_Os08g34370
LOC_Os08g08820	LOC_Os09g28480
LOC_Os08g08820	LOC_Os06g04020
LOC_Os08g08820	LOC_Os07g02580
LOC_Os08g08820	LOC_Os04g32690
LOC_Os08g08820	LOC_Os04g01970
LOC_Os08g08820	LOC_Os07g02570
LOC_Os08g08820	LOC_Os03g60500
LOC_Os08g08820	LOC_Os01g68950
LOC_Os08g08820	LOC_Os08g41090
LOC_Os08g08820	LOC_Os03g31594
LOC_Os08g08820	LOC_Os09g13940
LOC_Os08g08820	LOC_Os01g68030
LOC_Os08g08820	LOC_Os07g46420
LOC_Os08g08820	LOC_Os03g25050
LOC_Os04g53540	LOC_Os04g33110
LOC_Os04g53540	LOC_Os02g01450
LOC_Os04g53540	LOC_Os12g40780
LOC_Os04g53540	LOC_Os01g03549
LOC_Os04g53540	LOC_Os04g38914
LOC_Os04g53540	LOC_Os09g28480
LOC_Os04g53540	LOC_Os04g01970
LOC_Os04g53540	LOC_Os04g32690
LOC_Os04g53540	LOC_Os09g32870
LOC_Os04g53540	LOC_Os07g02580
LOC_Os04g53540	LOC_Os01g68950
LOC_Os04g53540	LOC_Os06g04020
LOC_Os04g53540	LOC_Os01g09230
LOC_Os04g53540	LOC_Os03g25050
LOC_Os04g53540	LOC_Os07g02570
LOC_Os04g53540	LOC_Os03g60500
LOC_Os04g53540	LOC_Os09g13940
LOC_Os04g53540	LOC_Os03g31594
LOC_Os04g53540	LOC_Os01g68030
LOC_Os04g53540	LOC_Os08g34370
LOC_Os04g53540	LOC_Os03g52400
LOC_Os04g53540	LOC_Os08g41090
LOC_Os08g04190	LOC_Os12g40780
LOC_Os08g04190	LOC_Os04g01970
LOC_Os08g04190	LOC_Os06g04020
LOC_Os08g04190	LOC_Os04g33110
LOC_Os08g04190	LOC_Os02g01450
LOC_Os08g04190	LOC_Os01g09230
LOC_Os08g04190	LOC_Os03g57430
LOC_Os08g04190	LOC_Os01g68960
LOC_Os08g04190	LOC_Os07g02580
LOC_Os08g04190	LOC_Os03g60500
LOC_Os08g04190	LOC_Os08g34370
LOC_Os08g04190	LOC_Os04g38914
LOC_Os02g45250	LOC_Os07g48310
LOC_Os02g45250	LOC_Os08g04170
LOC_Os02g45250	LOC_Os07g46480
LOC_Os02g45250	LOC_Os03g59600
LOC_Os02g45250	LOC_Os02g06725
LOC_Os02g45250	LOC_Os04g43430
LOC_Os09g35760	LOC_Os04g32690
LOC_Os09g35760	LOC_Os09g28480
LOC_Os09g35760	LOC_Os04g38914
LOC_Os09g35760	LOC_Os04g01970
LOC_Os09g35760	LOC_Os03g31594
LOC_Os09g35760	LOC_Os03g60500
LOC_Os09g35760	LOC_Os12g40780
LOC_Os09g35760	LOC_Os02g01450
LOC_Os09g35760	LOC_Os04g33110
LOC_Os09g35760	LOC_Os06g04020
LOC_Os09g35760	LOC_Os07g30774
LOC_Os03g43930	LOC_Os03g63650
LOC_Os03g43930	LOC_Os08g02490
LOC_Os03g43930	LOC_Os06g12230
LOC_Os03g43930	LOC_Os06g43190
LOC_Os03g43930	LOC_Os12g36735
LOC_Os03g43930	LOC_Os02g45700
LOC_Os12g41860	LOC_Os04g43164
LOC_Os12g41860	LOC_Os03g16874
LOC_Os12g41860	LOC_Os03g59610
LOC_Os12g41860	LOC_Os03g63650
LOC_Os12g41860	LOC_Os03g25050
LOC_Os12g41860	LOC_Os05g07680
LOC_Os12g41860	LOC_Os03g02720
LOC_Os03g01890	LOC_Os03g63650
LOC_Os03g01890	LOC_Os04g43164
LOC_Os03g01890	LOC_Os04g01970
LOC_Os03g01890	LOC_Os07g30774
LOC_Os03g01890	LOC_Os05g07680
LOC_Os03g01890	LOC_Os12g40780
LOC_Os03g01890	LOC_Os07g10130
LOC_Os03g01890	LOC_Os02g03590
LOC_Os03g01890	LOC_Os03g57430
LOC_Os04g48070	LOC_Os01g73550
LOC_Os04g48070	LOC_Os02g57470
LOC_Os10g33960	LOC_Os03g63650
LOC_Os10g33960	LOC_Os10g31050
LOC_Os10g33960	LOC_Os11g25090
LOC_Os04g48070	LOC_Os01g73550
LOC_Os04g48070	LOC_Os02g57470
LOC_Os10g42490	LOC_Os12g40780
LOC_Os10g42490	LOC_Os05g07680
LOC_Os10g42490	LOC_Os04g01970
LOC_Os10g42490	LOC_Os03g57430
LOC_Os10g42490	LOC_Os12g16410
LOC_Os06g10600	LOC_Os12g40780
LOC_Os06g10600	LOC_Os04g01970
LOC_Os06g10600	LOC_Os12g16410
LOC_Os08g19590	LOC_Os07g47490
LOC_Os08g19590	LOC_Os08g41480
LOC_Os08g19590	LOC_Os12g40770
LOC_Os08g19590	LOC_Os06g41410
LOC_Os08g19590	LOC_Os07g47500
LOC_Os08g19590	LOC_Os02g03590
LOC_Os08g19590	LOC_Os01g73500
LOC_Os08g19590	LOC_Os09g02284
LOC_Os08g19590	LOC_Os09g36190
LOC_Os08g19590	LOC_Os09g34100
